电影时间：2010 ,电影评分：9.0 ,电影评论：1587959人评价,电影名称：让子弹飞      
电影时间：1986 ,电影评分：9.1 ,电影评论：773021人评价 ,电影名称：天空之城      
电影时间：2002 ,电影评分：9.3 ,电影评论：579078人评价 ,电影名称：钢琴家       
电影时间：2002 ,电影评分：9.2 ,电影评论：704903人评价 ,电影名称：指环王2：双塔奇兵 
电影时间：1992 ,电影评分：9.1 ,电影评论：822997人评价 ,电影名称：闻香识女人     
电影时间：2015 ,电影评分：9.3 ,电影评论：532334人评价 ,电影名称：海蒂和爷爷     
电影时间：1988 ,电影评分：9.2 ,电影评论：646258人评价 ,电影名称：天堂电影院     
电影时间：1953 ,电影评分：9.1 ,电影评论：900858人评价 ,电影名称：罗马假日      
电影时间：2001 ,电影评分：9.1 ,电影评论：795459人评价 ,电影名称：指环王1：护戒使者 
电影时间：1999 ,电影评分：9.1 ,电影评论：789999人评价 ,电影名称：黑客帝国      
电影时间：1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆),电影评分：9.4 ,电影评论：402806人评价 ,电影名称：大闹天宫      
电影时间：1989 ,电影评分：9.1 ,电影评论：667298人评价 ,电影名称：死亡诗社      
电影时间：1974 ,电影评分：9.3 ,电影评论：512392人评价 ,电影名称：教父2       
电影时间：2018 ,电影评分：8.9 ,电影评论：1527920人评价,电影名称：绿皮书       
电影时间：1994 ,电影评分：9.1 ,电影评论：784614人评价 ,电影名称：狮子王       
电影时间：2013 ,电影评分：9.2 ,电影评论：558178人评价 ,电影名称：辩护人       
电影时间：1999 ,电影评分：9.0 ,电影评论：798784人评价 ,电影名称：搏击俱乐部     
电影时间：1994 ,电影评分：9.2 ,电影评论：576302人评价 ,电影名称：饮食男女      
电影时间：2001 ,电影评分：9.1 ,电影评论：723574人评价 ,电影名称：美丽心灵      
电影时间：2008 ,电影评分：9.0 ,电影评论：927356人评价 ,电影名称：本杰明·巴顿奇事  
电影时间：2008 ,电影评分：9.2 ,电影评论：519521人评价 ,电影名称：穿条纹睡衣的男孩  
电影时间：2006 ,电影评分：9.2 ,电影评论：530956人评价 ,电影名称：窃听风暴      
电影时间：1995 ,电影评分：8.9 ,电影评论：1025933人评价,电影名称：情书        
电影时间：1998 ,电影评分：9.1 ,电影评论：563195人评价 ,电影名称：两杆大烟枪     
电影时间：2000 ,电影评分：8.9 ,电影评论：918590人评价 ,电影名称：西西里的美丽传说  
电影时间：2016 ,电影评分：8.8 ,电影评论：1174498人评价,电影名称：看不见的客人    
电影时间：1965 ,电影评分：9.1 ,电影评论：563934人评价 ,电影名称：音乐之声      
电影时间：1998 ,电影评分：9.1 ,电影评论：609106人评价 ,电影名称：拯救大兵瑞恩    
电影时间：1975 ,电影评分：9.1 ,电影评论：520933人评价 ,电影名称：飞越疯人院     
电影时间：1997 ,电影评分：9.2 ,电影评论：384429人评价 ,电影名称：小鞋子       
电影时间：2009 ,电影评分：8.8 ,电影评论：1301586人评价,电影名称：阿凡达       
电影时间：2011 ,电影评分：9.0 ,电影评论：770286人评价 ,电影名称：哈利·波特与死亡圣器(下)
电影时间：1991 ,电影评分：8.9 ,电影评论：827612人评价 ,电影名称：沉默的羔羊     
电影时间：2006 ,电影评分：8.9 ,电影评论：807580人评价 ,电影名称：致命魔术      
电影时间：2010 ,电影评分：8.9 ,电影评论：909362人评价 ,电影名称：禁闭岛       
电影时间：2014 ,电影评分：8.9 ,电影评论：863488人评价 ,电影名称：布达佩斯大饭店   
电影时间：2009 ,电影评分：9.3 ,电影评论：343316人评价 ,电影名称：海豚湾       
电影时间：2004 ,电影评分：8.9 ,电影评论：880278人评价 ,电影名称：蝴蝶效应      
电影时间：1984 ,电影评分：9.2 ,电影评论：388499人评价 ,电影名称：美国往事      
电影时间：1997 ,电影评分：8.9 ,电影评论：665603人评价 ,电影名称：心灵捕手      
电影时间：1994 ,电影评分：8.9 ,电影评论：781957人评价 ,电影名称：低俗小说      
电影时间：1997 ,电影评分：9.0 ,电影评论：591863人评价 ,电影名称：春光乍泄      
电影时间：1936 ,电影评分：9.3 ,电影评论：279814人评价 ,电影名称：摩登时代      
电影时间：1999 ,电影评分：8.8 ,电影评论：907944人评价 ,电影名称：喜剧之王      
电影时间：2004 ,电影评分：8.8 ,电影评论：1028841人评价,电影名称：功夫        
电影时间：1995 ,电影评分：8.8 ,电影评论：895621人评价 ,电影名称：七宗罪       
电影时间：2004 ,电影评分：8.9 ,电影评论：661674人评价 ,电影名称：哈利·波特与阿兹卡班的囚徒
电影时间：2011 ,电影评分：9.0 ,电影评论：532289人评价 ,电影名称：超脱        
电影时间：2003 ,电影评分：8.8 ,电影评论：766154人评价 ,电影名称：致命ID      
电影时间：2003 ,电影评分：8.9 ,电影评论：659227人评价 ,电影名称：杀人回忆      
电影时间：2006 ,电影评分：9.1 ,电影评论：424408人评价 ,电影名称：红辣椒       
电影时间：2003 ,电影评分：8.8 ,电影评论：809368人评价 ,电影名称：加勒比海盗     
电影时间：2006 ,电影评分：8.9 ,电影评论：669537人评价 ,电影名称：被嫌弃的松子的一生 
电影时间：2012 ,电影评分：9.1 ,电影评论：362119人评价 ,电影名称：狩猎        
电影时间：2013 ,电影评分：8.9 ,电影评论：520963人评价 ,电影名称：7号房的礼物    
电影时间：2017 ,电影评分：8.9 ,电影评论：672490人评价 ,电影名称：请以你的名字呼唤我 
电影时间：1990 ,电影评分：8.7 ,电影评论：989916人评价 ,电影名称：剪刀手爱德华    
电影时间：2005 ,电影评分：8.8 ,电影评论：672254人评价 ,电影名称：断背山       
电影时间：1993 ,电影评分：8.7 ,电影评论：1006432人评价,电影名称：唐伯虎点秋香    
电影时间：2002 ,电影评分：8.8 ,电影评论：687990人评价 ,电影名称：哈利·波特与密室  
电影时间：1995 ,电影评分：8.9 ,电影评论：536850人评价 ,电影名称：勇敢的心      
电影时间：2000 ,电影评分：9.1 ,电影评论：356296人评价 ,电影名称：一一        
电影时间：2008 ,电影评分：8.9 ,电影评论：626565人评价 ,电影名称：入殓师       
电影时间：1999 ,电影评分：8.9 ,电影评论：522632人评价 ,电影名称：第六感       
电影时间：1995 ,电影评分：8.8 ,电影评论：626815人评价 ,电影名称：爱在黎明破晓前   
电影时间：1994 ,电影评分：8.8 ,电影评论：757936人评价 ,电影名称：重庆森林      
电影时间：2012 ,电影评分：8.8 ,电影评论：677898人评价 ,电影名称：蝙蝠侠：黑暗骑士崛起
电影时间：2001 ,电影评分：8.7 ,电影评论：922660人评价 ,电影名称：天使爱美丽     
电影时间：1997 ,电影评分：8.9 ,电影评论：493658人评价 ,电影名称：幽灵公主      
电影时间：1999 ,电影评分：8.9 ,电影评论：557289人评价 ,电影名称：菊次郎的夏天    
电影时间：2014 ,电影评分：9.0 ,电影评论：401689人评价 ,电影名称：小森林 夏秋篇   
电影时间：1994 ,电影评分：8.9 ,电影评论：580226人评价 ,电影名称：阳光灿烂的日子   
电影时间：2014 ,电影评分：8.7 ,电影评论：949576人评价 ,电影名称：超能陆战队     
电影时间：1993 ,电影评分：9.1 ,电影评论：292122人评价 ,电影名称：完美的世界     
电影时间：2004 ,电影评分：8.9 ,电影评论：516053人评价 ,电影名称：爱在日落黄昏时   
电影时间：2004 ,电影评分：9.1 ,电影评论：296202人评价 ,电影名称：无人知晓      
电影时间：2014 ,电影评分：8.7 ,电影评论：872652人评价 ,电影名称：消失的爱人     
电影时间：1996 ,电影评分：8.9 ,电影评论：498497人评价 ,电影名称：甜蜜蜜       
电影时间：2010 ,电影评分：8.9 ,电影评论：516707人评价 ,电影名称：借东西的小人阿莉埃蒂
电影时间：1987 ,电影评分：8.8 ,电影评论：689304人评价 ,电影名称：倩女幽魂      
电影时间：2015 ,电影评分：9.0 ,电影评论：357892人评价 ,电影名称：小森林 冬春篇   
电影时间：1995 ,电影评分：8.9 ,电影评论：433497人评价 ,电影名称：侧耳倾听      
电影时间：2013 ,电影评分：8.8 ,电影评论：612560人评价 ,电影名称：时空恋旅人     
电影时间：2004 ,电影评分：8.8 ,电影评论：529819人评价 ,电影名称：幸福终点站     
电影时间：2010 ,电影评分：8.8 ,电影评论：712169人评价 ,电影名称：驯龙高手      
电影时间：2011 ,电影评分：8.9 ,电影评论：498318人评价 ,电影名称：萤火之森      
电影时间：1990 ,电影评分：9.0 ,电影评论：345936人评价 ,电影名称：教父3       
电影时间：2019 ,电影评分：8.8 ,电影评论：1288764人评价,电影名称：寄生虫       
电影时间：2001 ,电影评分：8.8 ,电影评论：624926人评价 ,电影名称：怪兽电力公司    
电影时间：2015 ,电影评分：8.9 ,电影评论：432515人评价 ,电影名称：一个叫欧维的男人决定去死
电影时间：2009 ,电影评分：8.9 ,电影评论：405082人评价 ,电影名称：玛丽和马克思    
电影时间：2010 ,电影评分：8.9 ,电影评论：480520人评价 ,电影名称：玩具总动员3    
电影时间：1997 ,电影评分：9.1 ,电影评论：300974人评价 ,电影名称：未麻的部屋     
电影时间：2005 ,电影评分：8.7 ,电影评论：742754人评价 ,电影名称：傲慢与偏见     
电影时间：2010 ,电影评分：8.6 ,电影评论：896828人评价 ,电影名称：神偷奶爸      
电影时间：2003 ,电影评分：8.8 ,电影评论：538557人评价 ,电影名称：大鱼        
电影时间：2010 ,电影评分：8.8 ,电影评论：640728人评价 ,电影名称：告白        
电影时间：2016 ,电影评分：8.6 ,电影评论：1122989人评价,电影名称：釜山行       
电影时间：2012 ,电影评分：8.8 ,电影评论：571027人评价 ,电影名称：被解救的姜戈    
电影时间：2005 ,电影评分：8.7 ,电影评论：599406人评价 ,电影名称：哈利·波特与火焰杯 
电影时间：2011 ,电影评分：8.8 ,电影评论：567011人评价 ,电影名称：阳光姐妹淘     
电影时间：1993 ,电影评分：8.7 ,电影评论：597338人评价 ,电影名称：射雕英雄传之东成西就
电影时间：1979 ,电影评分：9.1 ,电影评论：240946人评价 ,电影名称：哪吒闹海      
电影时间：2013 ,电影评分：8.9 ,电影评论：384525人评价 ,电影名称：新世界       
电影时间：2001 ,电影评分：9.0 ,电影评论：316729人评价 ,电影名称：我是山姆      
电影时间：2013 ,电影评分：8.7 ,电影评论：613944人评价 ,电影名称：恐怖直播      
电影时间：2018 ,电影评分：8.7 ,电影评论：1287760人评价,电影名称：头号玩家      
电影时间：2016 ,电影评分：8.7 ,电影评论：743497人评价 ,电影名称：血战钢锯岭     
电影时间：2014 ,电影评分：8.8 ,电影评论：605089人评价 ,电影名称：模仿游戏      
电影时间：1993 ,电影评分：9.0 ,电影评论：331828人评价 ,电影名称：喜宴        
电影时间：1954 ,电影评分：9.3 ,电影评论：183862人评价 ,电影名称：七武士       
电影时间：2000 ,电影评分：8.7 ,电影评论：560363人评价 ,电影名称：花样年华      
电影时间：2015 ,电影评分：8.8 ,电影评论：568950人评价 ,电影名称：头脑特工队     
电影时间：2003 ,电影评分：8.8 ,电影评论：422123人评价 ,电影名称：黑客帝国3：矩阵革命
电影时间：1994 ,电影评分：8.7 ,电影评论：618199人评价 ,电影名称：九品芝麻官     
电影时间：2004 ,电影评分：8.8 ,电影评论：496329人评价 ,电影名称：电锯惊魂      
电影时间：2017 ,电影评分：8.7 ,电影评论：776165人评价 ,电影名称：三块广告牌     
电影时间：2013 ,电影评分：8.8 ,电影评论：427544人评价 ,电影名称：达拉斯买家俱乐部  
电影时间：2016 ,电影评分：8.5 ,电影评论：1304918人评价,电影名称：你的名字。     
电影时间：1960 ,电影评分：9.0 ,电影评论：264495人评价 ,电影名称：惊魂记       
电影时间：2004 ,电影评分：8.9 ,电影评论：308045人评价 ,电影名称：卢旺达饭店     
电影时间：2013 ,电影评分：8.7 ,电影评论：794423人评价 ,电影名称：疯狂原始人     
电影时间：2002 ,电影评分：9.0 ,电影评论：285793人评价 ,电影名称：上帝之城      
电影时间：2007 ,电影评分：8.8 ,电影评论：395106人评价 ,电影名称：谍影重重3     
电影时间：2014 ,电影评分：8.7 ,电影评论：483513人评价 ,电影名称：心迷宫       
电影时间：1986 ,电影评分：8.6 ,电影评论：500829人评价 ,电影名称：英雄本色      
电影时间：1984 ,电影评分：8.9 ,电影评论：337596人评价 ,电影名称：风之谷       
电影时间：1991 ,电影评分：8.8 ,电影评论：394805人评价 ,电影名称：纵横四海      
电影时间：2007 ,电影评分：8.6 ,电影评论：720233人评价 ,电影名称：色，戒       
电影时间：2015 ,电影评分：8.8 ,电影评论：416891人评价 ,电影名称：海街日记      
电影时间：2010 ,电影评分：8.7 ,电影评论：552145人评价 ,电影名称：岁月神偷      
电影时间：2000 ,电影评分：8.7 ,电影评论：569542人评价 ,电影名称：记忆碎片      
电影时间：1982(中国大陆),电影评分：9.5 ,电影评论：117184人评价 ,电影名称：茶馆        
电影时间：2013 ,电影评分：8.9 ,电影评论：366304人评价 ,电影名称：爱在午夜降临前   
电影时间：1987 ,电影评分：9.2 ,电影评论：181539人评价 ,电影名称：忠犬八公物语    
电影时间：1999 ,电影评分：8.9 ,电影评论：302150人评价 ,电影名称：绿里奇迹      
电影时间：2014 ,电影评分：8.8 ,电影评论：415266人评价 ,电影名称：荒蛮故事      
电影时间：2014 ,电影评分：8.7 ,电影评论：546733人评价 ,电影名称：爆裂鼓手      
电影时间：2018 ,电影评分：8.7 ,电影评论：772769人评价 ,电影名称：小偷家族      
电影时间：2008 ,电影评分：8.6 ,电影评论：709666人评价 ,电影名称：贫民窟的百万富翁  
电影时间：2006 ,电影评分：8.6 ,电影评论：767393人评价 ,电影名称：疯狂的石头     
电影时间：2012 ,电影评分：8.7 ,电影评论：503209人评价 ,电影名称：无敌破坏王     
电影时间：1994 ,电影评分：8.6 ,电影评论：545115人评价 ,电影名称：东邪西毒      
电影时间：1952 ,电影评分：9.1 ,电影评论：204944人评价 ,电影名称：雨中曲       
电影时间：2003 ,电影评分：8.6 ,电影评论：686156人评价 ,电影名称：真爱至上      
电影时间：2002 ,电影评分：8.6 ,电影评论：578127人评价 ,电影名称：冰川时代      
电影时间：2009 ,电影评分：8.5 ,电影评论：794348人评价 ,电影名称：恐怖游轮      
电影时间：2010 ,电影评分：8.9 ,电影评论：314428人评价 ,电影名称：你看起来好像很好吃 
电影时间：1968 ,电影评分：8.9 ,电影评论：294719人评价 ,电影名称：2001太空漫游  
电影时间：2010 ,电影评分：8.6 ,电影评论：748582人评价 ,电影名称：黑天鹅       
电影时间：2003 ,电影评分：8.7 ,电影评论：435437人评价 ,电影名称：无间道2      
电影时间：1989 ,电影评分：8.7 ,电影评论：429658人评价 ,电影名称：魔女宅急便     
电影时间：2007 ,电影评分：8.7 ,电影评论：417315人评价 ,电影名称：遗愿清单      
电影时间：1991 ,电影评分：8.9 ,电影评论：270937人评价 ,电影名称：牯岭街少年杀人事件 
电影时间：1994 ,电影评分：9.5 ,电影评论：112847人评价 ,电影名称：背靠背，脸对脸   
电影时间：1988 ,电影评分：8.7 ,电影评论：382331人评价 ,电影名称：雨人        
电影时间：2019 ,电影评分：8.7 ,电影评论：944855人评价 ,电影名称：小丑        
电影时间：2017 ,电影评分：8.7 ,电影评论：416970人评价 ,电影名称：大佛普拉斯     
电影时间：2004 ,电影评分：8.6 ,电影评论：629882人评价 ,电影名称：恋恋笔记本     
电影时间：2004 ,电影评分：8.9 ,电影评论：283882人评价 ,电影名称：可可西里      
电影时间：1931 ,电影评分：9.3 ,电影评论：134375人评价 ,电影名称：城市之光      
电影时间：2003 ,电影评分：9.0 ,电影评论：200904人评价 ,电影名称：东京教父      
电影时间：2011 ,电影评分：8.5 ,电影评论：789901人评价 ,电影名称：源代码       
电影时间：1988 ,电影评分：8.7 ,电影评论：387810人评价 ,电影名称：萤火虫之墓     
电影时间：2010 ,电影评分：8.5 ,电影评论：938573人评价 ,电影名称：初恋这件小事    
电影时间：1966 ,电影评分：8.9 ,电影评论：238034人评价 ,电影名称：虎口脱险      
电影时间：2001 ,电影评分：8.7 ,电影评论：417511人评价 ,电影名称：人工智能      
电影时间：2016 ,电影评分：8.6 ,电影评论：479935人评价 ,电影名称：海边的曼彻斯特   
电影时间：1950 ,电影评分：8.8 ,电影评论：293972人评价 ,电影名称：罗生门       
电影时间：2020 ,电影评分：8.7 ,电影评论：899819人评价 ,电影名称：心灵奇旅      
电影时间：1993 ,电影评分：8.6 ,电影评论：491498人评价 ,电影名称：青蛇        
电影时间：2018 ,电影评分：8.6 ,电影评论：563014人评价 ,电影名称：波西米亚狂想曲   
电影时间：1991 ,电影评分：8.8 ,电影评论：321075人评价 ,电影名称：终结者2：审判日  
电影时间：2015 ,电影评分：8.7 ,电影评论：494304人评价 ,电影名称：疯狂的麦克斯4：狂暴之路
电影时间：1992 ,电影评分：8.7 ,电影评论：415706人评价 ,电影名称：新龙门客栈     
电影时间：2017 ,电影评分：8.6 ,电影评论：526151人评价 ,电影名称：奇迹男孩      
电影时间：2015 ,电影评分：8.7 ,电影评论：279427人评价 ,电影名称：二十二       
电影时间：2015 ,电影评分：8.8 ,电影评论：353572人评价 ,电影名称：房间        
电影时间：2009 ,电影评分：8.6 ,电影评论：444891人评价 ,电影名称：无耻混蛋      
电影时间：1997 ,电影评分：8.8 ,电影评论：271326人评价 ,电影名称：千钧一发      
电影时间：2006 ,电影评分：8.7 ,电影评论：356385人评价 ,电影名称：血钻        
电影时间：2008 ,电影评分：8.6 ,电影评论：454097人评价 ,电影名称：崖上的波妞     
电影时间：2013 ,电影评分：8.5 ,电影评论：529297人评价 ,电影名称：彗星来的那一夜   
电影时间：2003 ,电影评分：8.7 ,电影评论：382460人评价 ,电影名称：黑客帝国2：重装上阵
电影时间：1940 ,电影评分：8.8 ,电影评论：260975人评价 ,电影名称：魂断蓝桥      
电影时间：2008 ,电影评分：8.8 ,电影评论：261077人评价 ,电影名称：步履不停      
电影时间：2005 ,电影评分：8.7 ,电影评论：343259人评价 ,电影名称：战争之王      
电影时间：2016 ,电影评分：8.4 ,电影评论：824619人评价 ,电影名称：爱乐之城      
电影时间：2004 ,电影评分：8.7 ,电影评论：331544人评价 ,电影名称：谍影重重2     
电影时间：1991 ,电影评分：8.9 ,电影评论：224311人评价 ,电影名称：末路狂花      
电影时间：1994 ,电影评分：8.8 ,电影评论：271495人评价 ,电影名称：燃情岁月      
电影时间：2015 ,电影评分：8.5 ,电影评论：674436人评价 ,电影名称：火星救援      
电影时间：2001 ,电影评分：8.8 ,电影评论：241320人评价 ,电影名称：千年女优      
电影时间：1990 ,电影评分：8.5 ,电影评论：476526人评价 ,电影名称：阿飞正传      
电影时间：2013 ,电影评分：8.6 ,电影评论：404029人评价 ,电影名称：再次出发之纽约遇见你
电影时间：2002 ,电影评分：8.6 ,电影评论：399197人评价 ,电影名称：谍影重重      
电影时间：2008 ,电影评分：8.6 ,电影评论：434992人评价 ,电影名称：朗读者       
电影时间：2009 ,电影评分：9.1 ,电影评论：151735人评价 ,电影名称：海洋        
电影时间：2021 ,电影评分：8.6 ,电影评论：506610人评价 ,电影名称：花束般的恋爱    
电影时间：2006 ,电影评分：8.5 ,电影评论：518566人评价 ,电影名称：香水        
电影时间：2006 ,电影评分：8.6 ,电影评论：362492人评价 ,电影名称：穿越时空的少女   
电影时间：2007 ,电影评分：8.9 ,电影评论：193716人评价 ,电影名称：地球上的星星    
电影时间：2011 ,电影评分：9.0 ,电影评论：156362人评价 ,电影名称：我爱你       
电影时间：2016 ,电影评分：8.5 ,电影评论：499190人评价 ,电影名称：完美陌生人     
电影时间：2009 ,电影评分：8.7 ,电影评论：276317人评价 ,电影名称：弱点        
电影时间：2010 ,电影评分：8.5 ,电影评论：518450人评价 ,电影名称：哈利·波特与死亡圣器(上)
